# time  ID  size  fromHost  toHost  TTL  isResponse
7629.0000 M2543 1000000 S122 S25 200 N 
7632.0000 M2544 1000000 S99 S130 200 N 
7635.0000 M2545 1000000 S121 S61 200 N 
7638.0000 M2546 1000000 S170 S120 200 N 
7641.0000 M2547 1000000 S14 S18 200 N 
7644.0000 M2548 1000000 S76 S104 200 N 
7647.0000 M2549 1000000 S7 S36 200 N 
7650.0000 M2550 1000000 S111 S13 200 N 
7653.0000 M2551 1000000 S113 S185 200 N 
7656.0000 M2552 1000000 S198 S119 200 N 
7659.0000 M2553 1000000 S122 S173 200 N 
7662.0000 M2554 1000000 S72 S67 200 N 
7665.0000 M2555 1000000 S99 S114 200 N 
7668.0000 M2556 1000000 S190 S82 200 N 
7671.0000 M2557 1000000 S155 S85 200 N 
7674.0000 M2558 1000000 S202 S30 200 N 
7677.0000 M2559 1000000 S102 S164 200 N 
7680.0000 M2560 1000000 S0 S128 200 N 
7683.0000 M2561 1000000 S165 S43 200 N 
7686.0000 M2562 1000000 S50 S42 200 N 
7689.0000 M2563 1000000 S195 S47 200 N 
7692.0000 M2564 1000000 S140 S207 200 N 
7695.0000 M2565 1000000 S69 S83 200 N 
7698.0000 M2566 1000000 S136 S76 200 N 
7701.0000 M2567 1000000 S69 S106 200 N 
7704.0000 M2568 1000000 S136 S44 200 N 
7707.0000 M2569 1000000 S49 S3 200 N 
7710.0000 M2570 1000000 S191 S19 200 N 
7713.0000 M2571 1000000 S211 S117 200 N 
7716.0000 M2572 1000000 S155 S109 200 N 
7719.0000 M2573 1000000 S134 S195 200 N 
7722.0000 M2574 1000000 S33 S8 200 N 
7725.0000 M2575 1000000 S202 S164 200 N 
7728.0000 M2576 1000000 S177 S55 200 N 
7731.0000 M2577 1000000 S104 S159 200 N 
7734.0000 M2578 1000000 S79 S89 200 N 
7737.0000 M2579 1000000 S143 S107 200 N 
7740.0000 M2580 1000000 S212 S36 200 N 
7743.0000 M2581 1000000 S8 S12 200 N 
7746.0000 M2582 1000000 S117 S20 200 N 
7749.0000 M2583 1000000 S205 S16 200 N 
7752.0000 M2584 1000000 S103 S28 200 N 
7755.0000 M2585 1000000 S40 S141 200 N 
7758.0000 M2586 1000000 S19 S182 200 N 
7761.0000 M2587 1000000 S74 S73 200 N 
7764.0000 M2588 1000000 S12 S67 200 N 
7767.0000 M2589 1000000 S51 S123 200 N 
7770.0000 M2590 1000000 S108 S29 200 N 
7773.0000 M2591 1000000 S128 S65 200 N 
7776.0000 M2592 1000000 S98 S99 200 N 
7779.0000 M2593 1000000 S63 S59 200 N 
7782.0000 M2594 1000000 S30 S106 200 N 
7785.0000 M2595 1000000 S90 S120 200 N 
7788.0000 M2596 1000000 S80 S30 200 N 
7791.0000 M2597 1000000 S85 S50 200 N 
7794.0000 M2598 1000000 S171 S34 200 N 
7797.0000 M2599 1000000 S156 S112 200 N 
7800.0000 M2600 1000000 S135 S148 200 N 
7803.0000 M2601 1000000 S194 S91 200 N 
7806.0000 M2602 1000000 S175 S53 200 N 
7809.0000 M2603 1000000 S192 S87 200 N 
7812.0000 M2604 1000000 S19 S100 200 N 
7815.0000 M2605 1000000 S209 S180 200 N 
7818.0000 M2606 1000000 S156 S80 200 N 
7821.0000 M2607 1000000 S116 S136 200 N 
7824.0000 M2608 1000000 S109 S205 200 N 
7827.0000 M2609 1000000 S44 S161 200 N 
7830.0000 M2610 1000000 S105 S140 200 N 
7833.0000 M2611 1000000 S4 S155 200 N 
7836.0000 M2612 1000000 S41 S175 200 N 
7839.0000 M2613 1000000 S135 S179 200 N 
7842.0000 M2614 1000000 S166 S22 200 N 
7845.0000 M2615 1000000 S174 S37 200 N 
7848.0000 M2616 1000000 S55 S70 200 N 
7851.0000 M2617 1000000 S21 S175 200 N 
7854.0000 M2618 1000000 S94 S187 200 N 
7857.0000 M2619 1000000 S127 S52 200 N 
7860.0000 M2620 1000000 S6 S205 200 N 
7863.0000 M2621 1000000 S122 S32 200 N 
7866.0000 M2622 1000000 S35 S123 200 N 
7869.0000 M2623 1000000 S50 S111 200 N 
7872.0000 M2624 1000000 S22 S164 200 N 
7875.0000 M2625 1000000 S85 S122 200 N 
7878.0000 M2626 1000000 S151 S135 200 N 
7881.0000 M2627 1000000 S115 S4 200 N 
7884.0000 M2628 1000000 S65 S89 200 N 
7887.0000 M2629 1000000 S4 S173 200 N 
7890.0000 M2630 1000000 S159 S58 200 N 
7893.0000 M2631 1000000 S149 S93 200 N 
7896.0000 M2632 1000000 S154 S73 200 N 
7899.0000 M2633 1000000 S191 S17 200 N 
7902.0000 M2634 1000000 S193 S24 200 N 
7905.0000 M2635 1000000 S24 S132 200 N 
7908.0000 M2636 1000000 S142 S145 200 N 
7911.0000 M2637 1000000 S126 S199 200 N 
7914.0000 M2638 1000000 S200 S130 200 N 
7917.0000 M2639 1000000 S91 S51 200 N 
7920.0000 M2640 1000000 S14 S7 200 N 
7923.0000 M2641 1000000 S122 S103 200 N 
7926.0000 M2642 1000000 S165 S45 200 N 
7929.0000 M2643 1000000 S36 S90 200 N 
7932.0000 M2644 1000000 S0 S20 200 N 
7935.0000 M2645 1000000 S69 S5 200 N 
7938.0000 M2646 1000000 S172 S22 200 N 
7941.0000 M2647 1000000 S82 S118 200 N 
7944.0000 M2648 1000000 S158 S55 200 N 
7947.0000 M2649 1000000 S3 S130 200 N 
7950.0000 M2650 1000000 S201 S212 200 N 
7953.0000 M2651 1000000 S49 S72 200 N 
7956.0000 M2652 1000000 S70 S34 200 N 
7959.0000 M2653 1000000 S9 S103 200 N 
7962.0000 M2654 1000000 S142 S144 200 N 
7965.0000 M2655 1000000 S108 S18 200 N 
7968.0000 M2656 1000000 S142 S59 200 N 
7971.0000 M2657 1000000 S78 S59 200 N 
7974.0000 M2658 1000000 S91 S151 200 N 
7977.0000 M2659 1000000 S184 S57 200 N 
7980.0000 M2660 1000000 S82 S116 200 N 
7983.0000 M2661 1000000 S177 S8 200 N 
7986.0000 M2662 1000000 S169 S47 200 N 
7989.0000 M2663 1000000 S122 S171 200 N 
7992.0000 M2664 1000000 S77 S67 200 N 
7995.0000 M2665 1000000 S202 S96 200 N 
7998.0000 M2666 1000000 S173 S112 200 N 
8001.0000 M2667 1000000 S96 S41 200 N 
8004.0000 M2668 1000000 S184 S212 200 N 
8007.0000 M2669 1000000 S94 S118 200 N 
8010.0000 M2670 1000000 S132 S10 200 N 
8013.0000 M2671 1000000 S172 S202 200 N 
8016.0000 M2672 1000000 S196 S90 200 N 
8019.0000 M2673 1000000 S206 S63 200 N 
8022.0000 M2674 1000000 S110 S180 200 N 
8025.0000 M2675 1000000 S181 S6 200 N 
8028.0000 M2676 1000000 S10 S109 200 N 
8031.0000 M2677 1000000 S190 S96 200 N 
8034.0000 M2678 1000000 S147 S103 200 N 
8037.0000 M2679 1000000 S197 S66 200 N 
8040.0000 M2680 1000000 S9 S190 200 N 
8043.0000 M2681 1000000 S105 S91 200 N 
8046.0000 M2682 1000000 S161 S163 200 N 
8049.0000 M2683 1000000 S150 S46 200 N 
8052.0000 M2684 1000000 S110 S156 200 N 
8055.0000 M2685 1000000 S104 S82 200 N 
8058.0000 M2686 1000000 S119 S123 200 N 
8061.0000 M2687 1000000 S82 S194 200 N 
8064.0000 M2688 1000000 S53 S123 200 N 
8067.0000 M2689 1000000 S198 S60 200 N 
8070.0000 M2690 1000000 S15 S124 200 N 
8073.0000 M2691 1000000 S35 S16 200 N 
8076.0000 M2692 1000000 S199 S193 200 N 
8079.0000 M2693 1000000 S39 S31 200 N 
8082.0000 M2694 1000000 S197 S147 200 N 
8085.0000 M2695 1000000 S115 S17 200 N 
8088.0000 M2696 1000000 S184 S73 200 N 
8091.0000 M2697 1000000 S71 S25 200 N 
8094.0000 M2698 1000000 S98 S162 200 N 
8097.0000 M2699 1000000 S119 S97 200 N 
8100.0000 M2700 1000000 S86 S22 200 N 
8103.0000 M2701 1000000 S4 S101 200 N 
8106.0000 M2702 1000000 S193 S106 200 N 
8109.0000 M2703 1000000 S49 S184 200 N 
8112.0000 M2704 1000000 S90 S69 200 N 
8115.0000 M2705 1000000 S124 S47 200 N 
8118.0000 M2706 1000000 S81 S42 200 N 
8121.0000 M2707 1000000 S40 S150 200 N 
8124.0000 M2708 1000000 S103 S159 200 N 
8127.0000 M2709 1000000 S147 S130 200 N 
8130.0000 M2710 1000000 S205 S2 200 N 
8133.0000 M2711 1000000 S118 S105 200 N 
8136.0000 M2712 1000000 S115 S138 200 N 
8139.0000 M2713 1000000 S59 S149 200 N 
8142.0000 M2714 1000000 S114 S143 200 N 
8145.0000 M2715 1000000 S146 S39 200 N 
8148.0000 M2716 1000000 S67 S166 200 N 
8151.0000 M2717 1000000 S6 S101 200 N 
8154.0000 M2718 1000000 S160 S23 200 N 
8157.0000 M2719 1000000 S136 S82 200 N 
8160.0000 M2720 1000000 S5 S15 200 N 
8163.0000 M2721 1000000 S123 S133 200 N 
8166.0000 M2722 1000000 S40 S67 200 N 
8169.0000 M2723 1000000 S88 S90 200 N 
8172.0000 M2724 1000000 S135 S86 200 N 
8175.0000 M2725 1000000 S163 S19 200 N 
8178.0000 M2726 1000000 S32 S62 200 N 
8181.0000 M2727 1000000 S25 S147 200 N 
8184.0000 M2728 1000000 S118 S55 200 N 
8187.0000 M2729 1000000 S46 S205 200 N 
8190.0000 M2730 1000000 S115 S49 200 N 
8193.0000 M2731 1000000 S118 S163 200 N 
8196.0000 M2732 1000000 S4 S187 200 N 
8199.0000 M2733 1000000 S160 S181 200 N 
8202.0000 M2734 1000000 S65 S139 200 N 
8205.0000 M2735 1000000 S106 S185 200 N 
8208.0000 M2736 1000000 S126 S191 200 N 
8211.0000 M2737 1000000 S145 S171 200 N 
8214.0000 M2738 1000000 S142 S4 200 N 
8217.0000 M2739 1000000 S88 S16 200 N 
8220.0000 M2740 1000000 S32 S148 200 N 
8223.0000 M2741 1000000 S17 S19 200 N 
8226.0000 M2742 1000000 S10 S210 200 N 
8229.0000 M2743 1000000 S88 S126 200 N 
8232.0000 M2744 1000000 S204 S126 200 N 
8235.0000 M2745 1000000 S9 S34 200 N 
8238.0000 M2746 1000000 S127 S192 200 N 
8241.0000 M2747 1000000 S167 S81 200 N 
8244.0000 M2748 1000000 S54 S21 200 N 
8247.0000 M2749 1000000 S172 S141 200 N 
8250.0000 M2750 1000000 S126 S46 200 N 
8253.0000 M2751 1000000 S147 S199 200 N 
8256.0000 M2752 1000000 S39 S68 200 N 
8259.0000 M2753 1000000 S83 S106 200 N 
8262.0000 M2754 1000000 S62 S86 200 N 
8265.0000 M2755 1000000 S103 S139 200 N 
8268.0000 M2756 1000000 S116 S169 200 N 
8271.0000 M2757 1000000 S54 S46 200 N 
8274.0000 M2758 1000000 S119 S19 200 N 
8277.0000 M2759 1000000 S210 S52 200 N 
8280.0000 M2760 1000000 S191 S210 200 N 
8283.0000 M2761 1000000 S97 S195 200 N 
8286.0000 M2762 1000000 S156 S142 200 N 
8289.0000 M2763 1000000 S154 S58 200 N 
8292.0000 M2764 1000000 S202 S181 200 N 
8295.0000 M2765 1000000 S21 S201 200 N 
8298.0000 M2766 1000000 S79 S15 200 N 
8301.0000 M2767 1000000 S26 S198 200 N 
8304.0000 M2768 1000000 S124 S210 200 N 
8307.0000 M2769 1000000 S128 S93 200 N 
8310.0000 M2770 1000000 S120 S190 200 N 
8313.0000 M2771 1000000 S120 S101 200 N 
8316.0000 M2772 1000000 S109 S7 200 N 
8319.0000 M2773 1000000 S187 S101 200 N 
8322.0000 M2774 1000000 S146 S204 200 N 
8325.0000 M2775 1000000 S51 S15 200 N 
8328.0000 M2776 1000000 S157 S43 200 N 
8331.0000 M2777 1000000 S177 S54 200 N 
8334.0000 M2778 1000000 S134 S184 200 N 
8337.0000 M2779 1000000 S34 S212 200 N 
8340.0000 M2780 1000000 S72 S129 200 N 
8343.0000 M2781 1000000 S195 S79 200 N 
8346.0000 M2782 1000000 S148 S10 200 N 
8349.0000 M2783 1000000 S127 S176 200 N 
8352.0000 M2784 1000000 S46 S151 200 N 
8355.0000 M2785 1000000 S160 S120 200 N 
8358.0000 M2786 1000000 S191 S172 200 N 
8361.0000 M2787 1000000 S129 S92 200 N 
8364.0000 M2788 1000000 S134 S55 200 N 
8367.0000 M2789 1000000 S29 S78 200 N 
8370.0000 M2790 1000000 S115 S167 200 N 
8373.0000 M2791 1000000 S168 S189 200 N 
8376.0000 M2792 1000000 S204 S46 200 N 
8379.0000 M2793 1000000 S1 S192 200 N 
8382.0000 M2794 1000000 S20 S119 200 N 
8385.0000 M2795 1000000 S42 S196 200 N 
8388.0000 M2796 1000000 S137 S188 200 N 
8391.0000 M2797 1000000 S142 S205 200 N 
8394.0000 M2798 1000000 S114 S147 200 N 
8397.0000 M2799 1000000 S3 S37 200 N 
8400.0000 M2800 1000000 S35 S60 200 N 
8403.0000 M2801 1000000 S38 S41 200 N 
8406.0000 M2802 1000000 S94 S41 200 N 
8409.0000 M2803 1000000 S141 S22 200 N 
8412.0000 M2804 1000000 S60 S125 200 N 
8415.0000 M2805 1000000 S76 S113 200 N 
8418.0000 M2806 1000000 S15 S62 200 N 
8421.0000 M2807 1000000 S209 S206 200 N 
8424.0000 M2808 1000000 S142 S59 200 N 
8427.0000 M2809 1000000 S113 S25 200 N 
8430.0000 M2810 1000000 S151 S36 200 N 
8433.0000 M2811 1000000 S124 S175 200 N 
8436.0000 M2812 1000000 S31 S98 200 N 
8439.0000 M2813 1000000 S148 S37 200 N 
8442.0000 M2814 1000000 S131 S142 200 N 
8445.0000 M2815 1000000 S39 S99 200 N 
8448.0000 M2816 1000000 S153 S20 200 N 
8451.0000 M2817 1000000 S132 S84 200 N 
8454.0000 M2818 1000000 S187 S99 200 N 
8457.0000 M2819 1000000 S129 S43 200 N 
8460.0000 M2820 1000000 S39 S190 200 N 
8463.0000 M2821 1000000 S89 S178 200 N 
8466.0000 M2822 1000000 S85 S103 200 N 
8469.0000 M2823 1000000 S150 S143 200 N 
8472.0000 M2824 1000000 S52 S31 200 N 
8475.0000 M2825 1000000 S150 S151 200 N 
8478.0000 M2826 1000000 S100 S164 200 N 
8481.0000 M2827 1000000 S106 S139 200 N 
8484.0000 M2828 1000000 S12 S14 200 N 
8487.0000 M2829 1000000 S107 S134 200 N 
8490.0000 M2830 1000000 S85 S157 200 N 
8493.0000 M2831 1000000 S39 S162 200 N 
8496.0000 M2832 1000000 S185 S129 200 N 
8499.0000 M2833 1000000 S109 S55 200 N 
8502.0000 M2834 1000000 S22 S177 200 N 
8505.0000 M2835 1000000 S43 S32 200 N 
8508.0000 M2836 1000000 S203 S141 200 N 
8511.0000 M2837 1000000 S119 S188 200 N 
8514.0000 M2838 1000000 S78 S11 200 N 
8517.0000 M2839 1000000 S55 S175 200 N 
8520.0000 M2840 1000000 S156 S90 200 N 
8523.0000 M2841 1000000 S193 S57 200 N 
8526.0000 M2842 1000000 S153 S6 200 N 
8529.0000 M2843 1000000 S197 S80 200 N 
8532.0000 M2844 1000000 S144 S126 200 N 
8535.0000 M2845 1000000 S174 S55 200 N 
8538.0000 M2846 1000000 S151 S65 200 N 
8541.0000 M2847 1000000 S49 S188 200 N 
8544.0000 M2848 1000000 S143 S193 200 N 
8547.0000 M2849 1000000 S138 S155 200 N 
8550.0000 M2850 1000000 S205 S122 200 N 
8553.0000 M2851 1000000 S208 S184 200 N 
8556.0000 M2852 1000000 S26 S19 200 N 
8559.0000 M2853 1000000 S196 S133 200 N 
8562.0000 M2854 1000000 S188 S129 200 N 
8565.0000 M2855 1000000 S33 S144 200 N 
8568.0000 M2856 1000000 S157 S193 200 N 
8571.0000 M2857 1000000 S131 S161 200 N 
8574.0000 M2858 1000000 S1 S135 200 N 
8577.0000 M2859 1000000 S202 S72 200 N 
8580.0000 M2860 1000000 S0 S86 200 N 
8583.0000 M2861 1000000 S152 S116 200 N 
8586.0000 M2862 1000000 S77 S143 200 N 
8589.0000 M2863 1000000 S101 S205 200 N 
8592.0000 M2864 1000000 S8 S13 200 N 
8595.0000 M2865 1000000 S114 S65 200 N 
8598.0000 M2866 1000000 S56 S208 200 N 
8601.0000 M2867 1000000 S172 S154 200 N 
8604.0000 M2868 1000000 S38 S200 200 N 
8607.0000 M2869 1000000 S175 S131 200 N 
8610.0000 M2870 1000000 S135 S143 200 N 
8613.0000 M2871 1000000 S144 S56 200 N 
8616.0000 M2872 1000000 S200 S198 200 N 
8619.0000 M2873 1000000 S89 S24 200 N 
8622.0000 M2874 1000000 S13 S63 200 N 
8625.0000 M2875 1000000 S178 S92 200 N 
8628.0000 M2876 1000000 S95 S27 200 N 
8631.0000 M2877 1000000 S68 S64 200 N 
8634.0000 M2878 1000000 S133 S191 200 N 
8637.0000 M2879 1000000 S163 S150 200 N 
8640.0000 M2880 1000000 S119 S174 200 N 
8643.0000 M2881 1000000 S73 S134 200 N 
8646.0000 M2882 1000000 S101 S190 200 N 
8649.0000 M2883 1000000 S16 S63 200 N 
8652.0000 M2884 1000000 S34 S195 200 N 
8655.0000 M2885 1000000 S10 S63 200 N 
8658.0000 M2886 1000000 S8 S155 200 N 
8661.0000 M2887 1000000 S51 S79 200 N 
8664.0000 M2888 1000000 S2 S137 200 N 
8667.0000 M2889 1000000 S136 S100 200 N 
8670.0000 M2890 1000000 S197 S61 200 N 
8673.0000 M2891 1000000 S137 S71 200 N 
8676.0000 M2892 1000000 S204 S36 200 N 
8679.0000 M2893 1000000 S125 S105 200 N 
8682.0000 M2894 1000000 S183 S121 200 N 
8685.0000 M2895 1000000 S155 S193 200 N 
8688.0000 M2896 1000000 S202 S30 200 N 
8691.0000 M2897 1000000 S110 S47 200 N 
8694.0000 M2898 1000000 S71 S164 200 N 
8697.0000 M2899 1000000 S74 S166 200 N 
8700.0000 M2900 1000000 S154 S121 200 N 
8703.0000 M2901 1000000 S176 S129 200 N 
8706.0000 M2902 1000000 S61 S162 200 N 
8709.0000 M2903 1000000 S205 S101 200 N 
8712.0000 M2904 1000000 S116 S96 200 N 
8715.0000 M2905 1000000 S33 S89 200 N 
8718.0000 M2906 1000000 S169 S98 200 N 
8721.0000 M2907 1000000 S97 S143 200 N 
8724.0000 M2908 1000000 S185 S52 200 N 
8727.0000 M2909 1000000 S61 S100 200 N 
8730.0000 M2910 1000000 S8 S75 200 N 
8733.0000 M2911 1000000 S110 S10 200 N 
8736.0000 M2912 1000000 S47 S140 200 N 
8739.0000 M2913 1000000 S160 S185 200 N 
8742.0000 M2914 1000000 S125 S171 200 N 
8745.0000 M2915 1000000 S181 S94 200 N 
8748.0000 M2916 1000000 S189 S77 200 N 
8751.0000 M2917 1000000 S8 S137 200 N 
8754.0000 M2918 1000000 S63 S107 200 N 
8757.0000 M2919 1000000 S55 S3 200 N 
8760.0000 M2920 1000000 S57 S142 200 N 
8763.0000 M2921 1000000 S124 S166 200 N 
8766.0000 M2922 1000000 S114 S186 200 N 
8769.0000 M2923 1000000 S4 S78 200 N 
8772.0000 M2924 1000000 S13 S85 200 N 
8775.0000 M2925 1000000 S197 S65 200 N 
8778.0000 M2926 1000000 S114 S66 200 N 
8781.0000 M2927 1000000 S152 S162 200 N 
8784.0000 M2928 1000000 S130 S192 200 N 
8787.0000 M2929 1000000 S82 S123 200 N 
8790.0000 M2930 1000000 S70 S64 200 N 
8793.0000 M2931 1000000 S208 S71 200 N 
8796.0000 M2932 1000000 S166 S199 200 N 
8799.0000 M2933 1000000 S54 S113 200 N 
8802.0000 M2934 1000000 S143 S185 200 N 
8805.0000 M2935 1000000 S143 S59 200 N 
8808.0000 M2936 1000000 S193 S121 200 N 
8811.0000 M2937 1000000 S136 S62 200 N 
8814.0000 M2938 1000000 S209 S70 200 N 
8817.0000 M2939 1000000 S7 S47 200 N 
8820.0000 M2940 1000000 S81 S205 200 N 
8823.0000 M2941 1000000 S194 S138 200 N 
8826.0000 M2942 1000000 S109 S114 200 N 
8829.0000 M2943 1000000 S14 S45 200 N 
8832.0000 M2944 1000000 S117 S168 200 N 
8835.0000 M2945 1000000 S104 S79 200 N 
8838.0000 M2946 1000000 S73 S203 200 N 
8841.0000 M2947 1000000 S142 S184 200 N 
8844.0000 M2948 1000000 S202 S71 200 N 
8847.0000 M2949 1000000 S135 S47 200 N 
8850.0000 M2950 1000000 S211 S64 200 N 
8853.0000 M2951 1000000 S149 S21 200 N 
8856.0000 M2952 1000000 S51 S109 200 N 
8859.0000 M2953 1000000 S13 S185 200 N 
8862.0000 M2954 1000000 S77 S72 200 N 
8865.0000 M2955 1000000 S180 S115 200 N 
8868.0000 M2956 1000000 S67 S102 200 N 
8871.0000 M2957 1000000 S42 S115 200 N 
8874.0000 M2958 1000000 S63 S142 200 N 
8877.0000 M2959 1000000 S153 S68 200 N 
8880.0000 M2960 1000000 S162 S10 200 N 
8883.0000 M2961 1000000 S59 S188 200 N 
8886.0000 M2962 1000000 S200 S211 200 N 
8889.0000 M2963 1000000 S117 S168 200 N 
8892.0000 M2964 1000000 S132 S98 200 N 
8895.0000 M2965 1000000 S21 S8 200 N 
8898.0000 M2966 1000000 S209 S31 200 N 
8901.0000 M2967 1000000 S204 S98 200 N 
8904.0000 M2968 1000000 S74 S95 200 N 
8907.0000 M2969 1000000 S26 S104 200 N 
8910.0000 M2970 1000000 S39 S15 200 N 
8913.0000 M2971 1000000 S29 S152 200 N 
8916.0000 M2972 1000000 S17 S110 200 N 
8919.0000 M2973 1000000 S156 S64 200 N 
8922.0000 M2974 1000000 S143 S142 200 N 
8925.0000 M2975 1000000 S120 S112 200 N 
8928.0000 M2976 1000000 S122 S180 200 N 
8931.0000 M2977 1000000 S41 S176 200 N 
8934.0000 M2978 1000000 S35 S148 200 N 
8937.0000 M2979 1000000 S154 S190 200 N 
8940.0000 M2980 1000000 S88 S34 200 N 
8943.0000 M2981 1000000 S149 S143 200 N 
8946.0000 M2982 1000000 S203 S110 200 N 
8949.0000 M2983 1000000 S144 S34 200 N 
8952.0000 M2984 1000000 S134 S95 200 N 
8955.0000 M2985 1000000 S118 S49 200 N 
8958.0000 M2986 1000000 S121 S210 200 N 
8961.0000 M2987 1000000 S112 S203 200 N 
8964.0000 M2988 1000000 S91 S72 200 N 
8967.0000 M2989 1000000 S20 S148 200 N 
8970.0000 M2990 1000000 S38 S117 200 N 
8973.0000 M2991 1000000 S97 S93 200 N 
8976.0000 M2992 1000000 S124 S16 200 N 
8979.0000 M2993 1000000 S13 S129 200 N 
8982.0000 M2994 1000000 S24 S110 200 N 
8985.0000 M2995 1000000 S110 S182 200 N 
8988.0000 M2996 1000000 S35 S146 200 N 
8991.0000 M2997 1000000 S195 S40 200 N 
8994.0000 M2998 1000000 S186 S166 200 N 
8997.0000 M2999 1000000 S169 S27 200 N 
9000.0000 M3000 1000000 S131 S27 200 N 
9003.0000 M3001 1000000 S165 S107 200 N 
9006.0000 M3002 1000000 S194 S94 200 N 
9009.0000 M3003 1000000 S104 S185 200 N 
9012.0000 M3004 1000000 S31 S125 200 N 
9015.0000 M3005 1000000 S83 S128 200 N 
9018.0000 M3006 1000000 S56 S113 200 N 
9021.0000 M3007 1000000 S195 S93 200 N 
9024.0000 M3008 1000000 S202 S38 200 N 
9027.0000 M3009 1000000 S94 S150 200 N 
9030.0000 M3010 1000000 S165 S199 200 N 
9033.0000 M3011 1000000 S103 S13 200 N 
9036.0000 M3012 1000000 S183 S208 200 N 
9039.0000 M3013 1000000 S157 S175 200 N 
9042.0000 M3014 1000000 S33 S168 200 N 
9045.0000 M3015 1000000 S77 S13 200 N 
9048.0000 M3016 1000000 S44 S104 200 N 
9051.0000 M3017 1000000 S51 S149 200 N 
9054.0000 M3018 1000000 S105 S26 200 N 
9057.0000 M3019 1000000 S123 S69 200 N 
9060.0000 M3020 1000000 S79 S149 200 N 
9063.0000 M3021 1000000 S129 S116 200 N 
9066.0000 M3022 1000000 S166 S31 200 N 
9069.0000 M3023 1000000 S84 S128 200 N 
9072.0000 M3024 1000000 S88 S6 200 N 
9075.0000 M3025 1000000 S104 S201 200 N 
9078.0000 M3026 1000000 S74 S152 200 N 
9081.0000 M3027 1000000 S148 S180 200 N 
9084.0000 M3028 1000000 S33 S208 200 N 
9087.0000 M3029 1000000 S26 S95 200 N 
9090.0000 M3030 1000000 S129 S4 200 N 
9093.0000 M3031 1000000 S100 S98 200 N 
9096.0000 M3032 1000000 S72 S134 200 N 
9099.0000 M3033 1000000 S54 S200 200 N 
9102.0000 M3034 1000000 S201 S99 200 N 
9105.0000 M3035 1000000 S68 S188 200 N 
9108.0000 M3036 1000000 S76 S102 200 N 
9111.0000 M3037 1000000 S169 S20 200 N 
9114.0000 M3038 1000000 S72 S73 200 N 
9117.0000 M3039 1000000 S18 S4 200 N 
9120.0000 M3040 1000000 S8 S67 200 N 
9123.0000 M3041 1000000 S14 S44 200 N 
9126.0000 M3042 1000000 S212 S55 200 N 
9129.0000 M3043 1000000 S77 S68 200 N 
9132.0000 M3044 1000000 S184 S83 200 N 
9135.0000 M3045 1000000 S169 S98 200 N 
9138.0000 M3046 1000000 S55 S198 200 N 
9141.0000 M3047 1000000 S25 S84 200 N 
9144.0000 M3048 1000000 S9 S132 200 N 
9147.0000 M3049 1000000 S40 S159 200 N 
9150.0000 M3050 1000000 S157 S162 200 N 
9153.0000 M3051 1000000 S164 S104 200 N 
9156.0000 M3052 1000000 S104 S200 200 N 
9159.0000 M3053 1000000 S90 S158 200 N 
9162.0000 M3054 1000000 S205 S185 200 N 
9165.0000 M3055 1000000 S79 S51 200 N 
9168.0000 M3056 1000000 S4 S130 200 N 
9171.0000 M3057 1000000 S32 S69 200 N 
9174.0000 M3058 1000000 S110 S82 200 N 
9177.0000 M3059 1000000 S74 S65 200 N 
9180.0000 M3060 1000000 S122 S124 200 N 
9183.0000 M3061 1000000 S210 S179 200 N 
9186.0000 M3062 1000000 S109 S127 200 N 
9189.0000 M3063 1000000 S21 S134 200 N 
9192.0000 M3064 1000000 S44 S170 200 N 
9195.0000 M3065 1000000 S183 S159 200 N 
9198.0000 M3066 1000000 S52 S111 200 N 
9201.0000 M3067 1000000 S193 S130 200 N 
9204.0000 M3068 1000000 S179 S74 200 N 
9207.0000 M3069 1000000 S124 S85 200 N 
9210.0000 M3070 1000000 S194 S25 200 N 
9213.0000 M3071 1000000 S98 S132 200 N 
9216.0000 M3072 1000000 S115 S49 200 N 
9219.0000 M3073 1000000 S200 S90 200 N 
9222.0000 M3074 1000000 S21 S77 200 N 
9225.0000 M3075 1000000 S33 S125 200 N 
9228.0000 M3076 1000000 S52 S41 200 N 
9231.0000 M3077 1000000 S114 S180 200 N 
9234.0000 M3078 1000000 S116 S66 200 N 
9237.0000 M3079 1000000 S109 S122 200 N 
9240.0000 M3080 1000000 S193 S55 200 N 
9243.0000 M3081 1000000 S9 S18 200 N 
9246.0000 M3082 1000000 S1 S143 200 N 
9249.0000 M3083 1000000 S154 S71 200 N 
9252.0000 M3084 1000000 S10 S140 200 N 
9255.0000 M3085 1000000 S100 S125 200 N 
9258.0000 M3086 1000000 S144 S15 200 N 
9261.0000 M3087 1000000 S102 S3 200 N 
9264.0000 M3088 1000000 S121 S88 200 N 
9267.0000 M3089 1000000 S35 S4 200 N 
9270.0000 M3090 1000000 S192 S131 200 N 
9273.0000 M3091 1000000 S139 S149 200 N 
9276.0000 M3092 1000000 S109 S170 200 N 
9279.0000 M3093 1000000 S72 S113 200 N 
9282.0000 M3094 1000000 S147 S5 200 N 
9285.0000 M3095 1000000 S29 S51 200 N 
9288.0000 M3096 1000000 S210 S182 200 N 
9291.0000 M3097 1000000 S120 S129 200 N 
9294.0000 M3098 1000000 S145 S187 200 N 
9297.0000 M3099 1000000 S142 S109 200 N 
9300.0000 M3100 1000000 S174 S212 200 N 
